PhraseID,Difficulty,Normalized Difficulty
1,3.0,0.012895691312496448
2,12.051615161792379,0.12962252631848356
4,11.718281828459045,0.12532396254765138
6,9.666666666666666,0.09886696672913942
8,11.051615161792379,0.1167268350059871
9,15.666666666666664,0.1762411146041181
12,20.051615161792377,0.2327880568184551
13,13.769896990251423,0.15178095836616337
15,17.43656365691809,0.199065159845317
17,17.384948495125712,0.19839954665179793
19,27.76989699025142,0.3323206367411136
20,19.384948495125712,0.22419092927679082
34,18.718281828459045,0.21559380173512652
35,16.43656365691809,0.18616946853282054
37,13.43656365691809,0.1474823945953312
39,15.38494849512571,0.172608164026805
41,18.769896990251425,0.21625941492864562
42,19.384948495125712,0.22419092927679082
56,15.666666666666666,0.1762411146041181
57,15.38494849512571,0.172608164026805
59,14.38494849512571,0.15971247271430858
61,9.666666666666666,0.09886696672913942
63,15.051615161792379,0.16830960025597289
64,17.666666666666664,0.20203249722911099
78,16.051615161792377,0.18120529156846932
79,24.76989699025142,0.29363356280362424
81,16.769896990251425,0.19046803230365272
83,14.051615161792379,0.15541390894347645
85,12.769896990251423,0.1388852670536669
86,19.384948495125712,0.22419092927679082
89,26.666666666666668,0.31809371904157907
90,22.384948495125712,0.2628780032142802
92,23.384948495125712,0.27577369452677664
94,22.666666666666668,0.26651095379159323
96,25.384948495125712,0.3015650771517695
97,15.666666666666664,0.1762411146041181
122,12.051615161792379,0.12962252631848356
123,21.76989699025142,0.2549464888661349
125,21.43656365691809,0.25064792509530276
127,19.384948495125712,0.22419092927679082
129,20.76989699025142,0.24205079755363848
130,25.384948495125712,0.3015650771517695
133,13.769896990251423,0.15178095836616337
134,8.154845485377136,0.0793709874555359
136,10.821512152043802,0.11375949762219309
138,10.769896990251423,0.11309388442867402
140,21.154845485377137,0.24701497451798973
141,12.769896990251423,0.1388852670536669
144,25.158953089182074,0.298650710158678
157,16.43656365691809,0.18616946853282054
158,13.821512152043802,0.15244657155968244
160,10.821512152043802,0.11375949762219309
162,12.769896990251423,0.1388852670536669
164,16.154845485377137,0.18253651795550752
165,16.769896990251425,0.19046803230365272
168,29.158953089182074,0.35023347540866384
181,15.38494849512571,0.172608164026805
182,14.769896990251423,0.1646766496786598
184,13.769896990251423,0.15178095836616337
186,9.051615161792379,0.09093545238099421
188,14.43656365691809,0.16037808590782765
189,17.051615161792377,0.19410098288096575
192,29.440671260723025,0.35386642598597684
205,24.76989699025142,0.29363356280362424
206,33.15484548537714,0.4017632702679471
208,25.154845485377137,0.29859773976797555
210,22.43656365691809,0.2635436164077992
212,21.154845485377137,0.24701497451798973
213,27.76989699025142,0.3323206367411136
216,31.158953089182074,0.3760248580336567
217,22.384948495125712,0.2628780032142802
218,17.769896990251425,0.20336372361614918
220,18.769896990251425,0.21625941492864562
222,18.051615161792377,0.2069966741934622
224,20.76989699025142,0.24205079755363848
225,11.051615161792379,0.1167268350059871
228,25.440671260723025,0.30228366073599106
253,35.15895308918208,0.42760762328364255
255,36.15895308918208,0.440503314596139
257,35.44067126072303,0.4312405738609556
259,29.158953089182074,0.35023347540866384
260,30.440671260723025,0.3667621172984733
263,29.829727359653678,0.3588835733410306
427,11.718281828459045,0.12532396254765138
428,21.43656365691809,0.25064792509530276
430,20.43656365691809,0.23775223378280633
432,18.384948495125712,0.2112952379642944
434,19.76989699025142,0.22915510624114202
435,24.384948495125712,0.2886693858392731
438,17.43656365691809,0.199065159845317
439,10.821512152043802,0.11375949762219309
441,13.821512152043802,0.15244657155968244
443,13.769896990251423,0.15178095836616337
445,24.154845485377137,0.2857020484554791
446,15.769896990251423,0.17757234099115626
449,28.158953089182074,0.3373377840961674
463,13.43656365691809,0.1474823945953312
464,10.821512152043802,0.11375949762219309
466,8.154845485377136,0.0793709874555359
468,9.103230323584757,0.09160106557451328
470,12.48817881871047,0.13525231647635386
471,13.103230323584755,0.14318383082449904
474,25.49228642251541,0.3029492739295102
475,17.43656365691809,0.199065159845317
476,20.48817881871047,0.23841784697632543
491,14.38494849512571,0.15971247271430858
492,13.769896990251423,0.15178095836616337
494,12.103230323584755,0.1302881395120026
496,7.3849484951257125,0.06944263352683347
498,12.769896990251423,0.1388852670536669
499,15.38494849512571,0.172608164026805
502,27.77400459405636,0.33237360713181613
503,14.718281828459045,0.16401103648514073
504,22.76989699025142,0.2678421801786314
519,16.769896990251425,0.19046803230365272
520,25.154845485377137,0.29859773976797555
522,16.48817881871047,0.18683508172633964
524,13.769896990251423,0.15178095836616337
526,12.48817881871047,0.13525231647635386
527,19.103230323584757,0.22055797869947774
530,22.49228642251541,0.2642621999920209
531,18.43656365691809,0.21196085115781343
532,26.48817881871047,0.3157919948513041
533,23.384948495125712,0.27577369452677664
534,18.769896990251425,0.21625941492864562
536,19.103230323584757,0.22055797869947774
538,18.384948495125712,0.2112952379642944
540,21.103230323584757,0.24634936132447063
541,11.38494849512571,0.12102539877681924
544,25.77400459405636,0.30658222450682326
545,16.718281828459045,0.18980241911013362
546,20.76989699025142,0.24205079755363848
575,36.15895308918208,0.440503314596139
577,36.492286422515406,0.4448018783669711
579,35.77400459405636,0.43553913763178764
581,29.49228642251541,0.354532039179496
582,30.77400459405636,0.37106068106930545
585,30.163060692987017,0.36318213711186287
586,32.10733792738969,0.38825493615263407
587,29.158953089182074,0.35023347540866384
589,26.43656365691809,0.315126381657785
591,20.718281828459045,0.2413851843601194
593,23.43656365691809,0.2764393077202957
594,19.718281828459045,0.22848949304762298
597,30.107337927389693,0.36246355352764115
598,15.718281828459045,0.1769067277976372
599,25.76989699025142,0.3065292541161207
600,30.48817881871047,0.3673747601012899
602,29.76989699025142,0.3581120193661065
604,32.488178818710466,0.39316614272628275
605,24.76989699025142,0.29363356280362424
608,28.158953089182074,0.3373377840961674
609,26.76989699025142,0.31942494542861716
610,20.48817881871047,0.23841784697632543
816,9.666666666666666,0.09886696672913942
817,19.384948495125712,0.22419092927679082
819,18.384948495125712,0.2112952379642944
821,15.666666666666666,0.1762411146041181
823,17.051615161792377,0.19410098288096575
824,21.666666666666668,0.2536152624790968
827,17.384948495125712,0.19839954665179793
828,10.769896990251423,0.11309388442867402
830,13.769896990251423,0.15178095836616337
832,13.051615161792379,0.14251821763098
834,23.43656365691809,0.2764393077202957
835,15.051615161792379,0.16830960025597289
838,27.440671260723025,0.328075043360984
852,15.38494849512571,0.172608164026805
853,12.769896990251423,0.1388852670536669
855,9.103230323584757,0.09160106557451328
857,10.384948495125712,0.10812970746432281
859,13.769896990251423,0.15178095836616337
860,14.38494849512571,0.15971247271430858
863,26.77400459405636,0.31947791581931967
864,18.718281828459045,0.21559380173512652
865,21.76989699025142,0.2549464888661349
881,9.666666666666666,0.09886696672913942
882,9.051615161792379,0.09093545238099421
884,7.3849484951257125,0.06944263352683347
886,3.0,0.012895691312496448
888,7.3849484951257125,0.06944263352683347
889,10.0,0.10316553049997158
892,22.389056098930652,0.2629309736049827
893,9.333333333333334,0.09456840295830729
894,17.384948495125712,0.19839954665179793
896,21.722389432263984,0.2543338460633184
913,14.051615161792379,0.15541390894347645
914,22.43656365691809,0.2635436164077992
916,13.769896990251423,0.15178095836616337
918,10.384948495125712,0.10812970746432281
920,9.103230323584757,0.09160106557451328
921,15.718281828459045,0.1769067277976372
924,19.107337927389693,0.22061094909018025
925,15.051615161792379,0.16830960025597289
926,23.103230323584757,0.2721407439494635
928,27.440671260723025,0.328075043360984
929,22.666666666666668,0.26651095379159323
930,18.051615161792377,0.2069966741934622
932,18.384948495125712,0.2112952379642944
934,17.0,0.1934353696874467
936,19.718281828459045,0.22848949304762298
937,10.0,0.10316553049997158
940,24.389056098930652,0.2887223562299756
941,15.333333333333334,0.17194255083328597
942,19.384948495125712,0.22419092927679082
944,23.722389432263984,0.2801252286883113
977,35.44067126072303,0.4312405738609556
979,35.77400459405636,0.43553913763178764
981,34.38905609893065,0.4176792693549401
983,28.107337927389693,0.3366721709026483
984,29.389056098930652,0.35320081279245785
987,28.7781121978613,0.3453222688350151
988,30.722389432263984,0.3703950678757864
989,27.77400459405636,0.33237360713181613
991,34.11144553119463,0.4140992891683295
993,20.718281828459045,0.2413851843601194
995,14.333333333333334,0.15904685952078954
997,17.051615161792377,0.19410098288096575
998,13.333333333333334,0.14615116820829308
1001,23.722389432263984,0.2801252286883113
1002,9.333333333333334,0.09456840295830729
1003,19.384948495125712,0.22419092927679082
1005,23.722389432263984,0.2801252286883113
1006,29.76989699025142,0.3581120193661065
1008,28.384948495125712,0.3402521510892589
1010,31.103230323584757,0.3753062744494351
1011,23.384948495125712,0.27577369452677664
1014,26.77400459405636,0.31947791581931967
1015,25.384948495125712,0.3015650771517695
1016,19.103230323584757,0.22055797869947774
1018,27.440671260723025,0.328075043360984
1031,31.722389432263984,0.38329075918828287
1033,34.44067126072302,0.41834488254845903
1034,26.722389432263984,0.3188123026258006
1037,32.11144553119463,0.3883079065433366
1038,28.722389432263984,0.34460368525079355
1039,26.440671260723025,0.3151793520484875
1041,28.111445531194633,0.3367251412933508
1289,11.051615161792379,0.1167268350059871
1290,20.76989699025142,0.24205079755363848
1292,19.76989699025142,0.22915510624114202
1294,17.051615161792377,0.19410098288096575
1296,17.769896990251425,0.20336372361614918
1297,22.384948495125712,0.2628780032142802
1300,27.76989699025142,0.3323206367411136
1301,21.154845485377137,0.24701497451798973
1303,24.154845485377137,0.2857020484554791
1305,23.43656365691809,0.2764393077202957
1307,33.15484548537714,0.4017632702679471
1308,24.76989699025142,0.29363356280362424
1311,37.15895308918208,0.4533990059086354
1325,18.769896990251425,0.21625941492864562
1326,16.154845485377137,0.18253651795550752
1328,12.48817881871047,0.13525231647635386
1330,13.769896990251423,0.15178095836616337
1332,16.48817881871047,0.18683508172633964
1333,17.103230323584754,0.19476659607448482
1336,29.49228642251541,0.354532039179496
1337,21.43656365691809,0.25064792509530276
1338,24.48817881871047,0.29000061222631124
1354,15.051615161792379,0.16830960025597289
1355,14.43656365691809,0.16037808590782765
1357,12.769896990251423,0.1388852670536669
1359,7.3849484951257125,0.06944263352683347
1361,12.103230323584755,0.1302881395120026
1362,14.718281828459045,0.16401103648514073
1365,27.107337927389693,0.3237764795901518
1366,14.051615161792379,0.15541390894347645
1367,22.103230323584757,0.2592450526369671
1369,26.440671260723025,0.3151793520484875
1387,12.769896990251423,0.1388852670536669
1388,21.154845485377137,0.24701497451798973
1390,12.48817881871047,0.13525231647635386
1392,9.103230323584757,0.09160106557451328
1394,8.154845485377136,0.0793709874555359
1395,13.769896990251423,0.15178095836616337
1398,17.158953089182074,0.19548517965870646
1399,13.103230323584755,0.14318383082449904
1400,21.154845485377137,0.24701497451798973
1402,25.49228642251541,0.3029492739295102
1404,18.76989699025142,0.21625941492864556
1405,25.384948495125712,0.3015650771517695
1406,20.76989699025142,0.24205079755363848
1408,21.103230323584757,0.24634936132447063
1410,19.718281828459045,0.22848949304762298
1412,21.76989699025142,0.2549464888661349
1413,12.051615161792379,0.12962252631848356
1416,26.440671260723025,0.3151793520484875
1417,17.384948495125712,0.19839954665179793
1418,21.43656365691809,0.25064792509530276
1420,25.77400459405636,0.30658222450682326
1422,24.051615161792377,0.2843708220684409
1459,29.158953089182074,0.35023347540866384
1461,29.49228642251541,0.354532039179496
1463,28.107337927389693,0.3366721709026483
1465,21.158953089182074,0.24706794490869224
1466,22.440671260723025,0.26359658679850173
1469,21.829727359653678,0.25571804284105903
1470,23.77400459405636,0.28079084188183034
1471,20.82561975584874,0.2427693811378601
1473,27.163060692987013,0.32449506317437343
1475,29.440671260723025,0.35386642598597684
1477,23.43656365691809,0.2764393077202957
1479,17.051615161792377,0.19410098288096575
1481,19.103230323584757,0.22055797869947774
1482,15.38494849512571,0.172608164026805
1485,25.77400459405636,0.30658222450682326
1486,11.38494849512571,0.12102539877681924
1487,21.43656365691809,0.25064792509530276
1489,25.77400459405636,0.30658222450682326
1491,19.051615161792377,0.21989236550595864
1492,32.488178818710466,0.39316614272628275
1494,31.103230323584757,0.3753062744494351
1496,33.15484548537714,0.4017632702679471
1497,25.43656365691809,0.30223069034528854
1500,28.82561975584874,0.3459349116378317
1501,27.43656365691809,0.32802207297028146
1502,21.154845485377137,0.24701497451798973
1504,29.49228642251541,0.354532039179496
1506,24.76989699025142,0.29363356280362424
1521,34.44067126072302,0.41834488254845903
1523,36.492286422515406,0.4448018783669711
1524,28.77400459405636,0.3452692984443126
1527,34.16306069298702,0.41476490236184865
1528,30.77400459405636,0.37106068106930545
1529,28.49228642251541,0.34163634786699953
1531,30.163060692987017,0.36318213711186287
1533,27.440671260723025,0.328075043360984
1546,28.76989699025142,0.34521632805361
1547,26.051615161792377,0.3101622046934338
1550,35.44067126072303,0.4312405738609556
1551,23.051615161792377,0.2714751307559444
1552,22.76989699025142,0.2678421801786314
1554,26.440671260723025,0.3151793520484875
1556,17.051615161792377,0.19410098288096575
1557,15.666666666666664,0.1762411146041181
1558,25.384948495125712,0.3015650771517695
1560,24.384948495125712,0.2886693858392731
1562,21.666666666666668,0.2536152624790968
1564,22.384948495125712,0.2628780032142802
1565,26.666666666666668,0.31809371904157907
1568,19.384948495125712,0.22419092927679082
1569,12.769896990251423,0.1388852670536669
1571,15.769896990251423,0.17757234099115626
1573,15.051615161792379,0.16830960025597289
1575,24.76989699025142,0.29363356280362424
1576,16.051615161792377,0.18120529156846932
1579,28.440671260723025,0.3409707346734804
1593,19.384948495125712,0.22419092927679082
1594,16.769896990251425,0.19046803230365272
1596,13.103230323584755,0.14318383082449904
1598,14.38494849512571,0.15971247271430858
1600,17.103230323584754,0.19476659607448482
1601,17.384948495125712,0.19839954665179793
1604,29.77400459405636,0.35816498975680905
1605,21.718281828459045,0.25428087567261587
1606,24.76989699025142,0.29363356280362424
1622,17.666666666666664,0.20203249722911099
1623,17.051615161792377,0.19410098288096575
1625,15.38494849512571,0.172608164026805
1627,10.0,0.10316553049997158
1629,14.718281828459045,0.16401103648514073
1630,17.0,0.1934353696874467
1633,29.389056098930652,0.35320081279245785
1634,16.333333333333336,0.18483824214578243
1635,24.384948495125712,0.2886693858392731
1637,28.722389432263984,0.34460368525079355
1655,19.384948495125712,0.22419092927679082
1656,27.76989699025142,0.3323206367411136
1658,19.103230323584757,0.22055797869947774
1660,15.718281828459045,0.1769067277976372
1662,13.769896990251423,0.15178095836616337
1663,20.051615161792377,0.2327880568184551
1666,23.440671260723025,0.2764922781109982
1667,19.384948495125712,0.22419092927679082
1668,27.43656365691809,0.32802207297028146
1670,31.77400459405636,0.3839563723818019
1672,25.051615161792377,0.29726651338093735
1673,15.666666666666664,0.1762411146041181
1674,11.051615161792379,0.1167268350059871
1676,11.38494849512571,0.12102539877681924
1678,10.0,0.10316553049997158
1680,12.051615161792379,0.12962252631848356
1681,3.0,0.012895691312496448
